vid,Woord,vertaalwoord,role,id
47007004,9,2,adv,981
47007004,10,0,adv,755
47007004,11,0,p,15772
47007004,12,7,adv,209
47007004,13,1,adv,11133
47007004,14,0,p,15773
47007004,15,0,adv,105
47007004,16,0,adv,209
47007004,17,0,adv,15774
47007004,18,7,adv,573
47007004,19,0,adv,1173
47007004,20,7,adv,684
47007004,21,0,adv,14153
47007004,22,0,adv,174
47007005,1,3,adv,14
47007005,2,0,,138
47007005,3,0,p,2920
47007005,4,0,s,174
47007005,5,17,adv,199
47007005,6,0,adv,11778
47007005,7,5,,4976
47007005,8,0,p,15775
47007005,9,0,o,12764
47007005,10,7,s,91
47007005,11,0,s,2832
47007005,12,0,s,174
47007005,13,0,,572
47007005,14,0,adv,105
47007005,15,0,adv,574
47007005,16,0,p,15621
47007005,17,1,pc,3671
47007005,18,0,s,15776
47007005,19,0,pc,1295
47007005,20,0,s,15777
47007006,1,0,,572
47007006,2,1,s,80
47007006,3,1,p,1390
47007006,4,0,o,15
47007006,5,0,o,6122
47007006,6,1,p,11035
47007006,7,0,o,1078
47007006,8,0,s,80
47007006,9,0,s,175
47007006,10,5,adv,105
47007006,11,0,adv,209
47007006,12,0,adv,15326
47007006,13,0,adv,15779
47007007,1,0,adv,781
47007007,2,0,adv,1001
47007007,3,6,,11
47007007,4,5,adv,105
47007007,5,7,adv,209
47007007,6,0,adv,15326
47007007,7,2,adv,17
47007007,8,0,adv,807
47007007,9,1,adv,14
47007007,10,5,adv,105
47007007,11,0,adv,209
47007007,12,1,adv,11133
47007007,13,5,adv,3879
47007007,14,1,p,15780
47007007,15,0,adv,7355
47007007,16,0,adv,446
47007007,17,0,p,15781
47007007,18,0,io,522
47007007,19,7,o,60
47007007,20,0,o,755
47007007,21,1,o,15782
47007007,22,7,o,9
47007007,23,0,o,755
47007007,24,0,o,15783
47007007,25,7,o,9
47007007,26,0,o,755
47007007,27,0,o,13975
47007007,28,0,o,981
47007007,29,0,o,757
47007007,30,0,,1485
47007007,31,0,s,515
47007007,32,0,adv,1157
47007007,33,0,p,7841
47007008,1,0,,331
47007008,2,0,,559
47007008,3,3,adv,14
47007008,4,0,p,15784
47007008,5,0,o,480
47007008,6,0,adv,105
47007008,7,6,adv,209
47007008,8,0,adv,14689
47007008,9,0,adv,781
47007008,10,0,p,15785
47007008,11,0,,559
47007008,12,3,adv,14
47007008,13,0,p,15786
47007008,14,3,p,5224
47007008,15,1,,138
47007008,16,0,,331
47007008,17,7,s,91
47007008,18,0,s,15555
47007008,19,0,s,4735
47007008,20,3,,559
47007008,21,1,adv,14
47007008,22,4,adv,301
47007008,23,0,adv,3227
47007008,24,0,p,15787
47007008,25,0,o,480
47007009,1,0,adv,728
47007009,2,0,p,9545
47007009,3,0,,1156
47007009,4,1,,331
47007009,5,0,p,15788
47007009,6,0,,572
47007009,7,0,,331
47007009,8,0,p,15788
47007009,9,2,adv,199
47007009,10,0,adv,483
47007009,11,0,p,15788
47007009,12,0,,138
47007009,13,0,adv,344
47007009,14,0,adv,601
47007009,15,0,,158
47007009,16,0,adv,105
47007009,17,0,adv,14458
47007009,18,0,p,15789
47007009,19,0,adv,76
47007009,20,0,adv,174
47007010,1,7,s,91
47007010,2,0,,138
47007010,3,0,s,344
47007010,4,0,s,601
47007010,5,0,s,9864
47007010,6,0,o,483
47007010,7,0,o,199
47007010,8,0,o,6170
47007010,9,0,o,15790
47007010,10,0,p,13592
47007010,11,0,s,91
47007010,12,1,,11
47007010,13,0,s,36
47007010,14,0,s,607
47007010,15,0,s,9864
47007010,16,0,o,1845
47007010,17,0,p,13592
47007011,1,1,p,3310
47007011,2,0,,138
47007011,3,0,s,7341
47007011,4,2,s,155
47007011,5,7,s,137
47007011,6,0,adv,344
47007011,7,0,adv,601
47007011,8,0,p,15791
47007011,9,0,s,480
47007011,10,0,o,15792
47007011,11,0,p,15793
47007011,12,0,adv,105
47007011,13,0,adv,446
47007011,14,0,o,15794
47007011,15,4,o,807
47007011,16,0,o,15795
47007011,17,4,o,807
47007011,18,0,o,15796
47007011,19,4,o,807
47007011,20,0,o,4846
47007011,21,4,o,807
47007011,22,1,o,15782
47007011,23,4,o,807
47007011,24,0,o,13975
47007011,25,4,o,807
47007011,26,0,o,8039
47007011,27,0,adv,105
47007011,28,0,adv,574
47007011,29,0,p,15797
47007011,30,0,o,5597
47007011,31,1,pc,15798
47007011,32,0,p,2822
47007011,33,1,adv,677
47007011,34,0,adv,15799
47007012,1,0,,1311
47007012,2,0,,559
47007012,3,1,adv,14
47007012,4,0,p,14319
47007012,5,0,io,446
47007012,6,0,adv,1156
47007012,7,0,adv,745
47007012,8,1,adv,36
47007012,9,0,p,15800
47007012,10,0,adv,572
47007012,11,4,adv,786
47007012,12,0,adv,745
47007012,13,1,adv,36
47007012,14,0,p,15801
47007012,15,0,adv,807
47007012,16,0,adv,745
47007012,17,0,adv,258
47007012,18,0,p,15802
47007012,19,7,s,60
47007012,20,0,s,15794
47007012,21,0,s,755
47007012,22,7,s,60
47007012,23,0,s,981
47007012,24,0,s,174
47007012,25,3,adv,301
47007012,26,0,adv,480
47007012,27,0,adv,6003
47007012,28,7,adv,36
47007012,29,0,adv,561
47007013,1,0,adv,1133
47007013,2,0,adv,1134
47007013,3,1,p,15803
47007013,4,7,adv,573
47007013,5,1,,11
47007013,6,7,adv,684
47007013,7,1,adv,11133
47007013,8,0,adv,174
47007013,9,0,adv,15491
47007013,10,0,adv,1157
47007013,11,0,p,15804
47007013,12,7,adv,573
47007013,13,0,adv,209
47007013,14,0,adv,15774
47007013,15,0,adv,15779
47007013,16,1,,331
47007013,17,2,p,15805
47007013,18,7,s,137
47007013,19,0,s,1842
47007013,20,2,s,17
47007013,21,0,adv,87
47007013,22,0,adv,1852
47007013,23,0,adv,755
47007014,1,2,,331
47007014,2,0,,559
47007014,3,5,o,12794
47007014,4,2,io,129
47007014,5,2,adv,981
47007014,6,0,adv,755
47007014,7,0,p,15806
47007014,8,0,,781
47007014,9,1,p,15807
47007014,10,0,,572
47007014,11,1,,179
47007014,12,0,o,610
47007014,13,0,adv,105
47007014,14,0,adv,3536
47007014,15,0,p,15808
47007014,16,0,io,446
47007014,17,0,adv,93
47007014,18,1,s,14
47007014,19,7,s,91
47007014,20,0,s,15486
47007014,21,0,s,174
47007014,22,7,s,91
47007014,23,7,s,56
47007014,24,0,s,15779
47007014,25,0,pc,8759
47007014,26,0,p,3470
47007015,1,0,,14
47007015,2,7,s,1190
47007015,3,0,s,10260
47007015,4,2,s,17
47007015,5,0,pc,15491
47007015,6,4,adv,199
47007015,7,0,adv,480
47007015,8,0,p,521
47007015,9,0,p,15809
47007015,10,0,o,60
47007015,11,0,o,1852
47007015,12,0,o,755
47007015,13,0,o,13297
47007015,14,3,,179
47007015,15,0,adv,288
47007015,16,0,adv,4493
47007015,17,0,adv,14
47007015,18,0,adv,15810
47007015,19,0,p,15811
47007015,20,2,o,425
47007016,1,0,p,9545
47007016,2,0,,331
47007016,3,0,adv,105
47007016,4,0,adv,574
47007016,5,1,p,15812
47007016,6,4,adv,105
47007016,7,0,adv,446
47008001,1,0,p,15813
47008001,2,2,,11
47008001,3,0,io,446
47008001,4,0,voc,10248
47008001,5,0,o,60
47008001,6,0,o,6062
47008001,7,7,o,36
47008001,8,0,o,561
47008001,9,1,o,60
47008001,10,0,p,15814
47008001,11,0,adv,105
47008001,12,0,adv,388
47008001,13,1,adv,14801
47008001,14,7,adv,22
47008001,15,0,adv,11789
47008002,1,0,,331
47008002,2,0,adv,105
47008002,3,0,adv,13945
47008002,4,0,adv,15815
47008002,5,0,adv,4779
47008002,6,0,s,91
47008002,7,0,s,15816
47008002,8,7,s,22
47008002,9,0,s,2479
47008002,10,2,s,154
47008002,11,0,s,14
47008002,12,7,s,91
47008002,13,5,s,870
47008002,14,1,s,15817
47008002,15,0,s,15818
47008002,16,2,s,154
47008002,17,0,p,16468
47008002,18,1,adv,199
47008002,19,0,adv,9
47008002,20,0,adv,13949
47008002,21,7,adv,22
47008002,22,0,adv,15819
47008002,23,2,adv,154
47008003,1,2,,331
47008003,2,4,adv,344
47008003,3,1,adv,3566
47008003,4,0,p,13974
47008003,5,3,adv,14
47008003,6,1,adv,651
47008003,7,1,adv,3566
47008004,1,0,adv,15820
47008004,2,0,adv,288
47008004,3,0,adv,11664
47008004,4,0,adv,14299
47008004,5,0,p,8342
47008004,6,0,o,174
47008004,7,0,o2,60
47008004,8,0,o2,6062
47008004,9,0,o2,14
47008004,10,0,o2,60
47008004,11,1,o2,14351
47008004,12,0,o2,22
47008004,13,0,o2,10254
47008004,14,7,o2,22
47008004,15,4,o2,199
47008004,16,0,o2,15
47008004,17,0,o2,11137
47008005,1,0,,14
47008005,2,0,adv,781
47008005,3,0,,3338
47008005,4,0,p,15821
47008005,5,0,,572
47008005,6,0,o,3150
47008005,7,0,p,4280
47008005,8,0,io,873
47008005,9,0,io,99
47008005,10,0,io,924
47008005,11,0,io,14
47008005,12,0,io,522
47008005,13,0,adv,163
47008005,14,0,adv,8746
47008005,15,0,adv,535
47008006,1,10,adv,199
47008006,2,7,adv,145
47008006,3,0,p,4180
47008006,4,0,s,1078
47008006,5,0,o,15542
47008006,6,0,,158
47008006,7,0,,3338
47008006,8,1,p,15823
47008006,9,0,adv,93
47008006,10,1,adv,14
47008006,11,0,p,15824
47008006,12,11,adv,199
47008006,13,0,adv,480
47008006,14,1,o,14
47008006,15,7,o,60
47008006,16,0,o,6062
47008006,17,0,o,2007
47008007,1,0,,572
47008007,2,0,,1024
47008007,3,0,adv,105
47008007,4,0,adv,574
47008007,5,0,p,15825
47008007,6,0,adv,12942
47008007,7,0,adv,14
47008007,8,0,adv,1399
47008007,9,0,adv,14
47008007,10,0,adv,15215
47008007,11,0,adv,14
47008007,12,0,adv,1173
47008007,13,0,adv,14149
47008007,14,0,adv,14
47008007,15,0,adv,209
47008007,16,0,adv,76
47008007,17,0,adv,755
47008007,18,0,adv,105
47008007,19,0,adv,522
47008007,20,0,adv,9828
47008007,21,1,,158
47008007,22,1,adv,14
47008007,23,0,adv,105
47008007,24,0,adv,2835
47008007,25,7,adv,684
47008007,26,0,adv,6359
47008007,27,0,p,15237
47008008,1,0,,781
47008008,2,17,adv,126
47008008,3,0,adv,14444
47008008,4,0,p,459
47008008,5,0,,807
47008008,6,0,adv,163
47008008,7,0,adv,22
47008008,8,1,adv,15256
47008008,9,0,adv,15826
47008008,10,1,o,14
47008008,11,0,o,145
47008008,12,7,o,22
47008008,13,0,o,13140
47008008,14,0,o,13870
47008008,15,0,o,15827
47008008,16,0,p,15828
47008009,1,0,p,3849
47008009,2,0,,138
47008009,3,0,o,60
47008009,4,0,o,6062
47008009,5,7,o,36
47008009,6,0,o,1738
47008009,7,0,o,174
47008009,8,0,o,90
47008009,9,0,o,4
47008009,10,0,,331
47008009,11,0,adv,4307
47008009,12,0,,480
47008009,13,1,p,15829
47008009,14,0,pc,3187
47008009,15,0,p,113
47008009,16,0,,158
47008009,17,0,s,765
47008009,18,7,adv,209
47008009,19,1,adv,8924
47008009,20,0,adv,15830
47008009,21,0,p,15831
47008010,1,0,,14
47008010,2,0,o,14819
47008010,3,0,adv,105
47008010,4,4,adv,7250
47008010,5,0,p,6488
47008010,6,2,s,155
47008010,7,0,,138
47008010,8,0,adv,446
47008010,9,0,p,901
47008010,10,3,s,1291
47008010,11,0,o,781
47008010,12,0,o,1001
47008010,13,0,o,145
47008010,14,0,p,942
47008010,15,0,o,807
47008010,16,1,o,14
47008010,17,0,o,145
47008010,18,0,p,15832
47008010,19,1,p,15833
47008010,20,0,adv,87
47008010,21,0,adv,15834
47008011,1,0,adv,12520
47008011,2,0,,11
47008011,3,1,o,14
47008011,4,0,o,145
47008011,5,0,p,942
47008011,6,0,p,15835
47008011,7,0,,264
47008011,8,0,,13500
47008011,9,0,s,91
47008011,10,0,s,15836
47008011,11,0,s,258
47008011,12,0,p,15832
47008011,13,0,adv,93
47008011,14,1,s,14
47008011,15,0,s,137
47008011,16,0,p,15837
47008011,17,0,adv,21
47008011,18,3,adv,258
47008011,19,0,p,2305
47008012,1,0,,559
47008012,2,0,,138
47008012,3,0,s,91
47008012,4,0,s,15836
47008012,5,1,p,15838
47008012,6,0,,13845
47008012,7,3,,612
47008012,8,0,p,15839
47008012,9,0,pc,15707
47008012,10,0,adv,781
47008012,11,0,,13845
47008012,12,0,adv,183
47008012,13,0,p,2023
47008013,1,0,,781
47008013,2,0,,138
47008013,3,0,,158
47008013,4,0,adv,3464
47008013,5,0,s,15840
47008013,6,0,adv,446
47008013,7,6,,11
47008013,8,0,s,3799
47008014,1,0,,572
47008014,2,0,pc,76
47008014,3,1,pc,15841
47008014,4,0,adv,105
47008014,5,0,adv,99
47008014,6,0,adv,728
47008014,7,1,adv,2060
47008014,8,7,s,137
47008014,9,0,s,755
47008014,10,0,s,15842
47008014,11,4,adv,199
47008014,12,0,adv,145
47008014,13,2,adv,11200
47008014,14,0,adv,15454
47008014,15,0,,158
47008014,16,1,s,14
47008014,17,7,s,137
47008014,18,2,s,11200
47008014,19,0,s,15842
47008014,20,0,p,1869
47008014,21,4,adv,199
47008014,22,0,adv,145
47008014,23,0,adv,755
47008014,24,0,adv,15454
47008014,25,0,,264
47008014,26,0,p,1869
47008014,27,1,s,15843
47008015,1,0,,3338
47008015,2,0,p,230
47008015,3,1,s,80
47008015,4,7,o,145
47008015,5,0,o,5540
47008015,6,0,adv,183
47008015,7,1,p,13671
47008015,8,0,,14
47008015,9,1,s,80
47008015,10,7,o,145
47008015,11,0,o,6943
47008015,12,0,adv,183
47008015,13,0,p,15844
47008016,1,2,s,6328
47008016,2,0,,11
47008016,3,7,io,99
47008016,4,0,io,3197
47008016,5,1,io,1020
47008016,6,0,p,11575
47008016,7,0,o,60
47008016,8,0,o,116
47008016,9,0,o,15794
47008016,10,0,adv,981
47008016,11,0,adv,755
47008016,12,0,adv,105
47008016,13,0,adv,209
47008016,14,0,adv,739
47008016,15,0,adv,15779
47008017,1,2,,331
47008017,2,0,o,60
47008017,3,0,,479
47008017,4,0,o,6281
47008017,5,0,p,15845
47008017,6,0,pc,15846
47008017,7,1,,11
47008017,8,3,p,7193
47008017,9,0,adv,15847
47008017,10,4,p,3383
47008017,11,1,adv,301
47008017,12,0,adv,480
47008018,1,0,p,15848
47008018,2,0,,11
47008018,3,0,adv,218
47008018,4,2,adv,17
47008018,5,0,o,9
47008018,6,0,o,658
47008018,7,1,s,487
47008018,8,0,s,80
47008018,9,0,s,13493
47008018,10,4,s,105
47008018,11,6,s,677
47008018,12,0,s,4560
47008018,13,0,pc,163
47008018,14,0,pc,5053
47008018,15,7,pc,826
47008018,16,1,pc,15849
47008019,1,0,,781
47008019,2,0,adv,1001
47008019,3,6,,11
47008019,4,0,,807
47008019,5,1,adv,14
47008019,6,0,p,15850
47008019,7,0,adv,162
47008019,8,0,adv,152
47008019,9,1,adv,15849
47008019,10,0,pc,15851
47008019,11,0,pc,174
47008019,12,2,adv,3983
47008019,13,7,adv,209
47008019,14,0,adv,6359
47008019,15,0,adv,1858
47008019,16,1,adv,684
47008019,17,1,p,15852
47008019,18,0,adv,10521
47008019,19,0,adv,174
47008019,20,2,adv,301
47008019,21,0,adv,60
47008019,22,0,adv,17
47008019,23,0,adv,194
47008019,24,0,adv,1738
47008019,25,0,adv,608
47008019,26,0,adv,14
47008019,27,0,adv,15853
47008019,28,0,adv,174
47008020,1,0,p,15854
47008020,2,8,o,1414
47008020,3,0,,114
47008020,4,5,s,2069
47008020,5,0,o,1078
47008020,6,0,p,15855
47008020,7,0,adv,105
47008020,8,7,adv,209
47008020,9,0,adv,15856
47008020,10,2,adv,1858
47008020,11,1,adv,209
47008020,12,1,p,15852
47008020,13,0,adv,10521
47008020,14,0,adv,174
47008021,1,0,p,15857
47008021,2,0,,138
47008021,3,0,o,800
47008021,4,0,adv,781
47008021,5,0,adv,1001
47008021,6,0,adv,6003
47008021,7,0,adv,125
47008021,8,0,adv,807
47008021,9,1,adv,14
47008021,10,0,adv,6003
47008021,11,0,adv,667
47008022,1,0,p,15848
47008022,2,2,,11
47008022,3,2,adv,441
47008022,4,7,o,9
47008022,5,0,o,658
47008022,6,0,o,174
47008022,7,7,o,271
47008022,8,0,p,15858
47008022,9,0,adv,105
47008022,10,0,adv,10208
